,Alabama Predict,Alaska Predict,American Samoa Predict,Arizona Predict,Arkansas Predict,California Predict,Colorado Predict,Florida Predict,Georgia Predict,Guam Predict,Idaho Predict,Illinois Predict,Indiana Predict,Iowa Predict,Kansas Predict,Kentucky Predict,Louisiana Predict,Maine Predict,Maryland Predict,Massachusetts Predict,Michigan Predict,Minnesota Predict,Mississippi Predict,Missouri Predict,Montana Predict,Nebraska Predict,Nevada Predict,New Hampshire Predict,New Jersey Predict,New Mexico Predict,New York Predict,North Carolina Predict,North Dakota Predict,Northern Mariana Islands Predict,Ohio Predict,Oklahoma Predict,Oregon Predict,Pennsylvania Predict,Puerto Rico Predict,South Carolina Predict,South Dakota Predict,Tennessee Predict,Texas Predict,Utah Predict,Vermont Predict,Virginia Predict,Washington Predict,West Virginia Predict,Wisconsin Predict,Wyoming Predict,Date Predict
138,20622.303,240.28293,0.0024108887,8785.453,9478.008,137912.44,18201.803,57863.098,54426.09,0.0005187988,1724.8223,133561.52,33682.29,18459.28,10715.336,11487.19,36859.164,518.0378,37018.137,47640.0,59621.184,26061.729,15831.51,14665.578,467.1133,16995.71,1976.0494,7.372711,81908.47,6808.266,339933.72,36789.676,805.6363,1.5258789e-05,38786.84,7173.426,4418.3564,66207.234,1224.4635,12820.496,4799.2305,26495.057,87653.25,11163.044,233.7385,46717.633,22190.771,1670.316,19531.26,346.96295,
139,21153.066,248.34662,0.0024108887,9182.915,9813.541,141329.2,18362.324,59409.188,55259.65,0.0005187988,1747.2391,134249.19,34014.184,18704.43,10832.898,11626.716,37231.086,522.91583,37192.363,47837.793,59889.348,26369.258,16107.7705,14827.811,471.08365,17129.207,2013.6108,6.6513977,82097.195,6894.6597,340634.12,37852.176,814.93005,1.5258789e-05,39287.65,7398.0894,4520.3496,66612.26,1238.2749,13296.075,4849.4966,26891.824,90434.03,11447.312,235.05463,47220.855,22455.463,1682.7605,19757.473,356.31012,
140,21720.498,256.61707,0.0024108887,9619.389,10152.772,144880.12,18525.48,61013.83,56134.086,0.0005187988,1767.6882,134929.95,34350.258,18957.256,10965.841,11764.865,37620.64,527.8213,37361.2,47911.33,60145.723,26689.68,16392.852,14997.596,475.87152,17263.525,2042.4176,6.0121,82283.5,6981.3804,341329.88,38942.156,824.603,1.5258789e-05,39796.71,7650.34,4627.5146,67015.4,1252.4277,13897.65,4899.285,27377.445,93370.89,11738.562,236.41472,47730.586,22723.111,1696.6271,19984.928,366.39996,
141,22320.988,265.09787,0.0024108887,10100.478,10477.597,148217.28,18697.719,62818.82,57172.617,0.0005187988,1788.7501,135604.78,34690.277,19218.346,11083.533,11901.686,38018.766,532.7185,37530.4,47977.8,60398.484,27013.271,16683.188,15177.027,481.30664,17396.309,2066.8086,5.596298,82467.41,7069.169,342020.97,40060.46,834.33575,1.5258789e-05,40321.375,7915.208,4746.265,67414.95,1266.0948,14520.155,4948.5405,27875.715,96623.086,12033.264,237.81958,48246.957,22993.812,1710.9618,20220.451,377.46594,
142,22971.947,272.73712,0.0024108887,10616.768,10798.87,151440.03,18866.537,64695.773,58282.508,0.0005187988,1812.7256,136317.06,35030.098,19487.924,11206.493,12040.817,38420.336,537.60284,37698.355,48043.492,60650.15,27341.387,16974.61,15364.233,487.7319,17530.957,2092.01,5.3102875,82648.945,7157.242,342707.47,41198.71,843.8017,1.5258789e-05,40858.227,8215.57,4894.112,67809.984,1279.9548,15165.065,4997.115,28416.07,100329.234,12336.108,239.27646,48770.125,23269.729,1727.6106,20437.984,389.66608,
143,23639.041,280.53247,0.0024108887,11180.742,11121.532,154766.64,19028.14,66970.82,59446.047,0.0005187988,1840.0281,136989.11,35358.28,19764.514,11330.432,12183.38,38822.254,542.2866,37886.082,48109.863,60900.832,27665.363,17269.91,15548.873,496.0201,17667.654,2116.877,5.0423584,82828.12,7246.838,343389.34,42354.48,853.3433,1.5258789e-05,41409.84,8559.182,5048.8677,68189.98,1295.2161,15845.089,5039.8687,29155.527,104435.83,12643.66,240.88913,49297.023,23555.186,1746.4502,20654.914,402.66965,
144,24305.672,288.49625,0.0024108887,11805.336,11450.999,158195.36,19186.434,69628.01,60674.965,0.0005187988,1870.0908,137602.67,35690.414,20047.875,11441.904,12346.863,39231.137,547.18256,38082.047,48176.26,61150.766,27988.242,17579.31,15732.762,505.4837,17806.486,2143.912,4.791275,83004.95,7337.392,344066.5,43525.97,862.93146,1.5258789e-05,41977.785,8922.825,5208.2046,68557.06,1310.876,16552.783,5079.2812,29884.543,109147.23,12957.377,242.70872,49793.188,23848.498,1765.9597,20875.79,416.53403,
145,24964.229,296.22614,0.0024108887,12458.188,11794.2705,161659.19,19337.547,72618.586,61960.992,0.0005187988,1904.111,138275.8,36025.77,20337.65,11550.614,12520.032,39643.258,552.70886,38280.86,48241.98,61399.938,28310.006,17909.451,15920.201,516.69965,17947.11,2172.0645,4.544876,83179.48,7431.729,344739.16,44700.387,872.7045,1.5258789e-05,42536.188,9302.225,5376.115,68921.23,1325.8234,17262.555,5117.37,30617.855,113553.25,13292.696,244.67455,50292.277,24150.125,1787.6971,21101.293,430.87543,
146,25614.645,303.76688,0.0024108887,13103.907,12147.812,165537.52,19490.09,75646.15,63289.062,0.0005187988,1940.1163,139005.38,36346.285,20634.146,11671.53,12695.815,40075.605,558.4514,38480.21,48308.574,61648.31,28639.207,18274.457,16113.714,526.2815,18089.006,2204.923,4.4585114,83351.69,7526.4927,345407.22,45865.56,882.5461,1.5258789e-05,43126.41,9717.296,5551.9976,69283.54,1340.5828,17979.21,5159.5093,31387.947,118306.17,13636.483,246.84537,50797.78,24458.273,1813.2872,21332.71,446.2063,
147,26245.777,310.60504,0.0024108887,13758.121,12516.396,169762.44,19644.234,78861.19,64662.7,0.0005187988,1984.6107,139768.84,36664.016,20937.678,11812.342,12869.88,40551.973,564.20325,38670.418,48381.72,61896.61,28976.893,18650.662,16303.119,537.54877,18230.912,2241.035,4.5272064,83521.64,7620.77,346070.62,47009.938,891.843,1.5258789e-05,43764.566,10138.953,5730.3057,69661.28,1354.1572,18715.338,5205.5547,32231.375,123400.77,13987.134,249.16934,51309.918,24773.191,1838.3289,21569.148,462.84418,
148,26851.639,316.9616,0.0024108887,14407.006,12908.361,174165.66,19803.145,82486.01,66087.69,0.0005187988,2027.5354,140534.33,36985.98,21249.838,11967.548,13049.653,41026.87,569.7652,38861.258,48459.23,62145.58,29328.08,19123.957,16500.086,551.621,18375.887,2279.862,4.5785675,83689.32,7713.4126,346729.47,48163.92,901.3771,1.5258789e-05,44430.293,10558.541,5915.6304,70040.125,1367.7338,19512.645,5251.7695,33041.19,128900.51,14353.755,251.70181,51817.72,25093.355,1863.4806,21811.506,482.3986,
149,27469.682,324.39243,0.0024108887,15060.732,13321.176,178751.75,19971.625,86595.234,67616.72,0.0005187988,2065.8274,141302.6,37308.848,21570.879,12157.006,13235.871,41511.05,575.4563,39061.215,48535.96,62411.562,29672.879,19629.957,16703.42,568.0602,18524.941,2320.8926,4.651184,83854.89,7801.6743,347383.75,49336.7,911.87494,1.5258789e-05,45122.523,10971.246,6088.763,70413.805,1381.5955,20322.326,5298.2515,33836.164,134798.61,14730.813,254.2862,52308.777,25416.27,1890.5225,22070.234,501.87585,
150,28103.607,331.5516,0.0024108887,15732.369,13722.576,183549.06,20140.959,91270.24,69346.39,0.0005187988,2110.7231,142080.98,37634.594,21899.148,12361.572,13428.638,42005.23,581.29443,39261.625,48611.79,62679.51,29993.342,20142.43,16917.604,587.4489,18677.266,2362.6433,4.7330933,84018.46,7888.983,348033.44,50545.402,923.9624,1.5258789e-05,45888.32,11341.552,6250.84,70789.516,1397.2292,21166.654,5344.2065,34651.867,140370.9,15122.274,256.90125,52806.406,25748.867,1919.8894,22335.416,519.8213,
151,28791.533,338.59607,0.0024108887,16391.69,14182.62,188542.22,20311.113,96299.28,71141.28,0.0005187988,2161.0305,142864.61,37963.7,22235.783,12568.19,13632.226,42518.465,587.57043,39459.27,48685.18,62947.246,30320.682,20663.006,17142.355,609.57733,18830.117,2409.9177,4.5921326,84181.88,7975.809,348696.06,51807.797,937.6763,1.5258789e-05,46675.723,11691.785,6417.921,71161.56,1412.9136,22031.598,5390.4644,35495.035,145634.2,15525.585,259.82678,53306.0,26092.56,1950.2108,22624.143,536.35565,
152,29509.078,346.57678,0.0024108887,17024.822,14644.492,193734.06,20482.309,102021.6,73002.08,0.0005187988,2223.4136,143651.83,38298.88,22580.559,12774.363,13845.175,43049.29,593.84814,39654.9,48755.387,63214.824,30662.393,21188.38,17396.812,633.9291,18980.004,2462.8494,4.3445435,84347.3,8059.938,349354.47,53095.67,952.004,1.5258789e-05,47489.027,12022.655,6589.9253,71529.4,1428.1493,22923.154,5441.816,36392.047,151130.62,15948.885,261.95514,53812.918,26450.73,1980.1141,22978.275,553.9478,
153,30255.56,354.71536,0.0024108887,17650.697,15124.923,199159.12,20654.422,108936.15,74923.29,0.0005187988,2298.469,144442.38,38630.05,22932.838,12988.327,14066.721,43843.668,600.6471,39851.504,48829.543,63482.29,31003.47,21729.588,17656.787,659.7865,19121.848,2521.3286,4.104248,84511.02,8160.167,350008.28,54407.367,965.75397,1.5258789e-05,48333.883,12396.869,6764.795,71885.02,1443.6211,23798.629,5492.241,37423.086,156879.55,16389.22,263.33542,54328.863,26823.602,2011.7714,23360.758,571.9768,
154,31064.584,363.1057,0.0024108887,18302.494,15630.327,204832.36,20827.273,115384.06,76904.34,0.0005187988,2381.9934,145258.88,38963.785,23294.83,13209.396,14297.371,44647.492,607.6521,40051.633,48902.992,63749.973,31349.355,22280.926,17937.068,690.3567,19264.479,2587.2964,3.9413147,84672.55,8261.131,350657.25,55747.105,979.2154,1.5258789e-05,49217.45,12798.835,6945.8496,72243.234,1459.0249,24730.791,5541.1597,38521.355,162993.69,16831.045,264.49997,54855.465,27211.523,2046.7343,23758.656,592.00543,
155,31912.457,372.15353,0.0024108887,18966.457,16151.866,210785.16,21000.83,122036.88,78961.88,0.0005187988,2471.5225,146114.22,39300.496,23660.344,13441.034,14538.791,45456.957,614.98645,40253.613,48975.875,64018.984,31699.531,22815.068,18236.865,722.4158,19409.777,2655.036,3.7854004,84831.88,8362.35,351301.66,57099.074,991.4337,1.5258789e-05,50126.832,13212.128,7130.5527,72603.21,1474.6392,25692.834,5590.5044,39664.496,169432.55,17281.021,265.66986,55390.152,27606.1,2088.3408,24171.096,613.4272,
156,32830.64,381.96783,0.0024108887,19665.832,16679.797,216782.05,21175.066,128629.6,81103.84,0.0005187988,2572.202,147008.28,39649.047,24031.854,13702.619,14788.802,46304.113,622.64014,40457.254,49054.387,64288.02,32061.293,23347.209,18562.264,757.9638,19557.582,2727.1487,3.641571,84989.0,8463.77,351941.44,58442.574,1003.0539,1.5258789e-05,51069.164,13647.161,7320.2954,72970.76,1491.5735,26684.197,5637.7114,40870.457,176082.6,17741.504,266.8552,55936.75,28000.887,2130.4014,24594.201,632.4499,
157,33813.56,392.22754,0.0024108887,20380.914,17181.79,222552.28,21348.322,135539.23,83317.95,0.0005187988,2681.1343,147931.3,39997.04,24410.154,13987.145,15040.706,47183.375,630.4175,40662.65,49161.88,64557.117,32433.598,23902.95,18917.904,800.0867,19717.111,2806.47,3.5724487,85143.99,8565.85,352576.62,59809.125,1016.66656,1.5258789e-05,52089.57,14110.512,7512.3413,73337.875,1510.8347,27691.287,5680.415,42222.16,183102.94,18203.2,268.0472,56498.465,28406.178,2174.4946,25032.49,647.63586,
158,34801.87,404.35175,0.0024108887,21158.664,17701.354,228735.22,21521.732,142630.1,85627.65,0.0005187988,2786.3396,148868.64,40345.195,24794.078,14281.058,15293.666,48171.082,637.51685,40869.812,49273.08,64826.414,32814.883,24562.754,19223.773,848.1782,19875.32,2887.4639,3.4233093,85296.836,8668.612,353207.1,61180.805,1031.1235,1.5258789e-05,53211.574,14616.936,7701.618,73712.55,1534.3969,28719.945,5720.431,43628.31,190447.19,18674.715,269.30667,57068.89,28829.812,2223.016,25490.188,662.9784,
159,35757.695,416.95325,0.0024108887,21961.72,18213.355,235504.31,21695.635,149983.23,88067.73,0.0005187988,2923.396,149820.81,40698.31,25183.293,14584.124,15554.12,49139.312,644.3425,41078.773,49383.805,65087.23,33187.484,25243.57,19624.066,904.7719,20035.168,2970.6833,3.1929169,85447.55,8769.807,353832.88,62521.652,1044.4681,1.5258789e-05,54296.99,15137.314,7928.883,74095.94,1557.5947,29773.316,5751.8765,45100.277,198057.95,19167.113,270.58276,57652.855,29267.564,2276.6223,25964.746,676.47375,
160,36737.35,429.95865,0.0024108887,22671.637,18672.684,242578.47,21870.0,157428.16,90679.66,0.0005187988,3074.868,150814.52,41072.68,25580.63,14892.398,15823.569,50107.043,650.9936,41289.582,49494.22,65369.41,33560.46,25909.738,20032.574,957.1559,20195.352,3056.1614,2.9735413,85596.17,8869.42,354454.06,63862.11,1059.6956,1.5258789e-05,55414.598,15621.255,8170.178,74526.62,1584.0552,30682.928,5777.724,46617.836,205999.52,19679.047,271.8869,58269.438,29713.318,2339.655,26468.1,691.0094,
161,37789.508,444.4112,0.0024108887,23383.014,19094.805,249908.66,22042.53,165199.22,93387.77,0.0005187988,3238.682,151842.86,41497.38,25987.076,15201.502,16097.128,51086.8,657.28235,41517.996,49610.688,65652.94,33937.33,26576.137,20360.44,1010.8941,20341.22,3142.6274,2.771347,85742.7,8967.754,355070.72,65216.008,1076.0798,1.5258789e-05,56582.66,16127.95,8411.54,75018.516,1610.9232,31535.63,5802.6597,48195.6,214223.06,20200.998,273.1934,58896.42,30167.312,2414.004,27009.191,705.90454,
162,38914.246,459.25488,0.0024108887,24101.445,19466.635,257132.62,22215.424,172898.6,96206.125,0.0005187988,3425.8381,152920.33,41980.82,26402.727,15519.235,16365.367,52127.72,663.6339,41782.58,49727.688,65937.83,34318.074,27254.943,20690.145,1059.345,20486.998,3227.98,2.572525,85887.16,9065.806,355682.72,66711.0,1093.3125,1.5258789e-05,57802.25,16635.457,8660.995,75511.625,1648.4458,32413.059,5829.7476,49771.44,222478.22,20734.287,274.44238,59535.008,30629.773,2494.9675,27572.795,720.6997,
163,40060.46,474.6239,0.0024108887,24803.037,19849.459,264594.94,22410.83,180752.39,99144.93,0.0005187988,3612.521,154015.58,42472.35,26817.744,15847.494,16639.19,53251.918,670.04517,42049.08,49845.77,66224.11,34714.83,27950.316,21092.604,1105.9387,20634.307,3312.8289,2.3605957,86029.56,9165.309,356290.1,68263.89,1113.6213,1.5258789e-05,59077.51,17156.709,8907.2295,76005.82,1709.3202,33235.438,5857.7515,51406.812,231422.0,21279.285,275.698,60185.45,31109.729,2584.093,28185.307,736.14825,
164,41308.996,490.45795,0.0024108887,25510.33,20243.457,272220.78,22625.111,188968.72,102204.75,0.0005187988,3813.7737,155126.45,42953.863,27238.559,16188.576,16923.242,54393.86,676.3899,42317.516,49965.113,66540.5,35127.59,28665.268,21656.29,1156.0457,20783.162,3395.2183,2.123291,86169.93,9267.972,356892.9,69945.31,1137.5354,1.5258789e-05,60419.555,17691.227,9154.814,76501.12,1765.7323,34087.44,5877.848,53130.8,241184.52,21837.38,276.99002,60831.973,31610.867,2678.0112,28702.46,751.76337,
165,42614.664,506.92682,0.0024108887,26168.574,20647.064,280089.97,22843.01,197316.8,105446.16,0.0005187988,4025.3933,156253.8,43428.484,27661.818,16562.996,17251.547,55632.926,682.6006,42588.797,50091.582,66902.54,35521.87,29399.564,22347.467,1215.0901,20932.28,3484.6523,1.9218903,86308.28,9372.835,357491.12,71764.45,1169.2305,1.5258789e-05,61427.406,18245.367,9410.824,76974.484,1827.9036,34994.484,5898.893,54936.184,251119.31,22385.57,278.38733,61471.9,32152.523,2774.3281,29252.906,767.55457,
166,43998.31,524.3165,0.0024108887,26806.848,21064.998,288324.44,23074.564,206279.62,108891.555,0.0005187988,4256.68,157279.67,43907.953,28101.113,16951.867,17609.877,56929.93,688.7587,42868.71,50224.887,67261.51,35891.47,30147.266,23041.83,1275.9703,21080.168,3571.1208,1.7353973,86444.63,9486.053,358084.75,73602.86,1207.2942,1.5258789e-05,62370.504,18820.06,9666.249,77447.38,1887.0836,35954.99,5920.6133,56814.992,260387.58,22873.848,279.86627,62128.887,32709.393,2879.299,29835.03,780.11017,
167,45465.113,542.63904,0.0024108887,27411.408,21663.234,296746.28,23332.895,215204.02,112497.11,0.0005187988,4502.2524,158296.3,44397.484,28557.854,17351.55,17979.75,58267.66,695.02167,43150.81,50357.43,67601.86,36284.188,30913.314,23701.824,1349.2966,21231.31,3660.2615,1.4657898,86579.0,9615.296,358673.8,75449.14,1235.134,1.5258789e-05,63575.637,19415.256,9925.269,77926.164,1951.0256,36990.23,5943.1104,58728.336,270052.2,23368.326,281.33646,62799.86,33275.39,2991.1802,30466.395,792.3732,
168,47031.766,560.79645,0.0024108887,28029.81,22289.885,305077.78,23622.799,224154.64,116259.98,0.0005187988,4743.4253,159336.64,44901.11,29015.008,17760.125,18364.51,59659.098,700.92914,43436.055,50489.625,67915.51,36619.07,31697.39,24340.58,1437.0944,21391.645,3747.5542,0.97332764,86711.42,9745.144,359258.38,77315.26,1269.5177,1.5258789e-05,64834.953,20021.455,10174.032,78411.23,2023.6143,38075.6,5964.3667,60554.15,280077.78,23874.5,282.84094,63454.652,33840.51,3103.4907,31059.186,809.035,
169,48740.902,578.69977,0.0024108887,28617.836,22882.975,313493.38,23945.139,233129.78,120197.18,0.0005187988,4979.183,160387.28,45431.426,29474.75,18180.725,18770.846,61070.426,706.50494,43721.98,50621.19,68277.85,36914.79,32501.14,24990.209,1530.9382,21552.97,3831.1226,0.54748535,86841.87,9875.334,359838.34,79197.016,1309.9357,1.5258789e-05,66081.016,20645.107,10405.717,78897.14,2112.7627,39226.85,5985.9595,62300.707,289479.84,24393.55,284.34656,64096.926,34416.844,3216.6252,31636.594,833.9971,
170,50564.895,596.8501,0.0024108887,29220.63,23492.2,322171.8,24265.977,242476.73,124118.195,0.0005187988,5226.4863,161459.23,45970.684,29945.174,18612.58,19190.67,62551.67,711.82794,44009.188,50752.34,68659.03,37239.12,33389.758,25643.89,1630.3107,21707.11,3914.893,0.19100952,86970.41,10005.3545,360413.84,81089.71,1356.5114,1.5258789e-05,67353.664,21297.766,10635.781,79383.89,2210.1934,40380.363,6006.7563,64122.2,297445.47,24918.395,285.86447,64857.89,35003.707,3325.8452,32232.922,860.4166,
171,52353.914,616.1278,0.0024108887,29836.516,24115.771,330605.06,24589.084,252723.1,127409.96,0.0005187988,5469.7285,162539.89,46562.742,30426.432,19055.838,19634.557,64048.895,717.2369,44298.22,50883.09,69068.57,37596.977,34326.152,26322.24,1732.7356,21874.377,3997.8367,-0.3715973,87097.016,10135.899,360984.8,82933.54,1400.3805,1.5258789e-05,68622.8,21943.773,10868.477,79871.46,2318.6086,41504.504,6029.764,66023.61,305391.06,25466.307,287.3693,65800.26,35612.25,3442.3784,32886.14,886.20703,
172,54102.848,636.4617,0.0024108887,30418.328,24735.379,338859.1,24911.762,261106.31,130655.87,0.0005187988,5716.88,163641.69,47184.668,30917.623,19508.254,20095.865,65570.2,722.6818,44588.02,51017.836,69686.28,37963.457,35301.0,27058.584,1833.5493,22081.705,4079.394,-0.2731018,87221.734,10266.973,361551.12,84792.375,1444.9944,1.5258789e-05,69898.06,22596.46,11079.401,80359.92,2441.0618,42628.355,6053.699,68029.695,313280.7,26036.264,288.8681,66770.33,36244.324,3543.8538,33704.54,908.2466,
173,55911.52,658.2699,0.0024108887,30992.303,25374.943,347340.0,25239.754,268866.4,133973.48,0.0005187988,5978.5493,164793.47,47818.625,31398.447,19967.977,20575.191,67176.72,727.81616,44879.52,51157.453,70332.01,38400.188,36315.54,27857.035,1940.1459,22299.527,4160.207,-0.503952,87344.58,10398.277,362113.03,86631.15,1498.4441,1.5258789e-05,71200.69,23241.086,11292.213,80848.49,2575.1514,43881.383,6079.722,70116.766,320980.78,26616.37,290.30356,67763.53,36889.152,3647.595,34644.496,929.2253,
174,57736.168,681.5548,0.0024108887,31531.104,26028.602,355749.1,25577.988,278334.3,137188.3,0.0005187988,6240.59,165982.11,48470.188,31886.592,20427.025,21063.104,68946.17,732.6918,45173.43,51304.434,70986.45,38970.4,37387.727,28677.504,2040.5625,22519.658,4242.0537,-1.3138885,87465.555,10529.457,362670.38,88478.31,1565.0511,1.5258789e-05,72528.19,23875.543,11534.003,81335.234,2698.47,45197.285,6108.135,72181.12,328480.53,27205.545,291.7093,68806.75,37547.082,3733.2344,35643.87,949.4828,
175,59395.29,707.23413,0.0024108887,32059.488,26639.322,363954.1,25924.61,287246.16,140443.25,0.0005187988,6500.883,167182.44,49129.836,32384.357,20902.584,21562.463,70686.88,737.39716,45469.816,51451.066,71664.19,39540.258,38518.453,29530.178,2135.837,22749.402,4325.857,-2.5522766,87584.664,10661.452,363223.3,90337.766,1619.0282,1.5258789e-05,73845.87,24530.555,11781.319,81822.48,2815.8215,46543.97,6134.4336,74226.766,335552.78,27803.844,293.11484,69875.086,38274.04,3818.2903,36509.395,971.80286,
176,61100.83,734.0298,0.0024108887,32572.887,27273.32,371886.94,26271.318,295066.03,143605.83,0.0005187988,6757.7954,168388.25,49787.7,32891.81,21421.812,22079.941,72404.89,741.79767,45766.81,51609.297,72350.53,40106.297,39706.875,30425.729,2234.9153,22989.25,4413.85,0.06465149,87701.95,10794.021,363771.72,92199.48,1657.4026,1.5258789e-05,75165.04,25214.875,12039.598,82311.875,2945.2231,47908.418,6150.961,76351.1,342757.12,28414.625,294.51572,70970.734,39091.055,3903.6057,37265.402,999.78326,
177,62669.32,763.2551,0.0024108887,33088.004,27903.309,379591.66,26613.26,303618.1,146701.28,0.0005187988,7018.314,169594.89,50431.16,33408.914,21900.428,22608.29,74133.914,745.9365,46110.086,51776.87,73046.54,40679.785,40911.42,31364.436,2319.8853,23233.81,4502.505,3.4061584,87817.42,10927.273,364314.75,94340.84,1701.5834,1.5258789e-05,76491.164,25994.496,12318.185,82802.55,3111.6692,49326.94,6195.5547,78558.66,350793.78,29037.08,295.9143,72120.99,39925.984,3993.5857,38250.242,1027.036,
178,64171.387,794.66565,0.0024108887,33562.668,28558.508,387386.97,26954.043,314220.97,149838.45,0.0005187988,7283.647,170811.83,51078.863,33935.613,22309.975,23158.354,75851.09,750.0595,46456.53,51949.895,73751.64,41291.914,42123.82,32330.35,2401.7197,23489.213,4592.1577,4.7295074,87931.09,11061.642,364852.84,96385.02,1753.4965,1.5258789e-05,77797.02,26789.562,12589.18,83294.26,3252.3115,50563.293,6237.3516,80854.414,359059.03,29649.162,297.34845,73210.54,40770.266,4085.6677,39135.906,1055.9158,
